Country,Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
Sweden,1984,4.0,8.29,11.8,17.74,58.217,8.73,5.82,11.63,20.36,11.63,2.329,4.826,6.87,10.328,5.082,3.388,6.771,11.853,6.771
Sweden,1985,4.0,8.29,11.8,19.74,62.653,8.42,5.62,11.23,19.66,11.23,2.506,5.194,7.393,12.368,5.275,3.521,7.036,12.318,7.036
Sweden,1986,4.0,8.29,11.8,16.62,79.455,8.89,5.93,11.86,20.75,11.86,3.178,6.587,9.376,13.205,7.064,4.712,9.423,16.487,9.423
Sweden,1987,4.0,8.29,11.8,15.39,92.539,9.08,6.05,12.1,21.18,12.1,3.702,7.671,10.92,14.242,8.403,5.599,11.197,19.6,11.197
Sweden,1988,4.0,8.29,11.8,12.19,101.127,9.56,6.37,12.74,22.3,12.74,4.045,8.383,11.933,12.327,9.668,6.442,12.884,22.551,12.884
Sweden,1989,3.99,8.29,11.8,11.14,104.796,9.72,6.48,12.96,22.68,12.96,4.181,8.688,12.366,11.674,10.186,6.791,13.582,23.768,13.582
Sweden,1990,3.97,8.29,11.8,11.69,130.3,9.64,6.43,12.85,22.49,12.85,5.173,10.802,15.375,15.232,12.561,8.378,16.743,29.304,16.743
Sweden,1991,3.54,8.38,11.8,10.05,142.103,9.93,6.62,13.25,23.18,13.25,5.03,11.908,16.768,14.281,14.111,9.407,18.829,32.94,18.829
Sweden,1992,3.27,7.97,11.8,9.13,159.72,10.17,6.78,13.57,23.74,13.57,5.223,12.73,18.847,14.582,16.244,10.829,21.674,37.918,21.674
Sweden,1993,3.29,8.11,11.8,9.97,133.213,10.02,6.68,13.37,23.39,13.37,4.383,10.804,15.719,13.281,13.348,8.899,17.811,31.158,17.811
Sweden,1994,3.23,10.18,11.8,12.78,135.922,9.3,6.2,12.4,21.71,12.4,4.39,13.837,16.039,17.371,12.641,8.427,16.854,29.509,16.854
Sweden,1995,2.81,10.18,11.8,10.69,161.044,9.68,6.45,12.91,22.59,12.91,4.525,16.394,19.003,17.216,15.589,10.387,20.791,36.38,20.791
Sweden,1996,2.46,11.3,11.8,11.7,165.597,9.41,6.27,12.55,21.96,12.55,4.074,18.712,19.54,19.375,15.583,10.383,20.782,36.365,20.782
Sweden,1997,3.28,12.69,11.8,12.13,145.355,9.01,6.01,12.02,21.03,12.02,4.768,18.446,17.152,17.632,13.097,8.736,17.472,30.568,17.472
Sweden,1998,3.35,12.69,11.8,10.6,143.573,9.23,6.16,12.31,21.55,12.31,4.81,18.219,16.942,15.219,13.252,8.844,17.674,30.94,17.674
Sweden,1999,3.36,12.39,11.8,9.8,141.226,9.4,6.27,12.53,21.93,12.53,4.745,17.498,16.665,13.84,13.275,8.855,17.696,30.971,17.696
Sweden,2000,3.47,12.9,11.8,8.76,128.415,9.46,6.31,12.61,22.07,12.61,4.456,16.566,15.153,11.249,12.148,8.103,16.193,28.341,16.193
Sweden,2001,3.42,12.79,12.28,7.09,113.986,9.66,6.44,12.89,22.55,12.89,3.898,14.579,13.997,8.082,11.011,7.341,14.693,25.704,14.693
Sweden,2002,3.1,13.12,12.56,7.65,126.953,9.54,6.36,12.71,22.25,12.71,3.936,16.656,15.945,9.712,12.111,8.074,16.136,28.247,16.136
Sweden,2003,3.0,12.83,12.78,5.32,159.423,9.91,6.61,13.21,23.12,13.21,4.783,20.454,20.374,8.481,15.799,10.538,21.06,36.859,21.06
Sweden,2004,2.78,12.91,12.74,4.97,178.246,9.99,6.66,13.32,23.31,13.32,4.955,23.012,22.709,8.859,17.807,11.871,23.742,41.549,23.742
Sweden,2005,2.74,12.73,12.83,4.76,183.664,10.04,6.69,13.39,23.43,13.39,5.032,23.38,23.564,8.742,18.44,12.287,24.593,43.032,24.593
Sweden,2006,2.63,12.71,12.92,4.74,191.414,10.05,6.7,13.4,23.45,13.4,5.034,24.329,24.731,9.073,19.237,12.825,25.65,44.887,25.65
Sweden,2007,2.69,12.77,13.28,4.5,216.71,10.01,6.68,13.35,23.37,13.35,5.829,27.674,28.779,9.752,21.693,14.476,28.931,50.645,28.931
Sweden,2008,2.37,12.92,13.43,4.03,231.055,10.09,6.72,13.45,23.54,13.45,5.476,29.852,31.031,9.312,23.313,15.527,31.077,54.39,31.077
Sweden,2009,2.26,13.13,13.7,3.3,208.541,10.14,6.76,13.52,23.66,13.52,4.713,27.381,28.57,6.882,21.146,14.097,28.195,49.341,28.195
Sweden,2010,2.4,13.19,13.49,2.77,231.895,10.22,6.81,13.63,23.85,13.63,5.565,30.587,31.283,6.423,23.7,15.792,31.607,55.307,31.607
Sweden,2011,2.26,13.05,17.69,3.03,261.839,9.6,6.4,12.79,22.39,12.79,5.918,34.17,46.319,7.934,25.137,16.758,33.489,58.626,33.489
Sweden,2012,2.26,15.08,17.77,2.27,256.721,9.39,6.26,12.52,21.92,12.52,5.802,38.714,45.619,5.828,24.106,16.071,32.142,56.273,32.142
Sweden,2013,2.2,14.89,17.61,2.03,278.684,9.49,6.33,12.66,22.15,12.66,6.131,41.496,49.076,5.657,26.447,17.641,35.281,61.728,35.281
Sweden,2014,2.27,15.05,17.97,1.6,271.822,9.47,6.31,12.62,22.09,12.62,6.17,40.909,48.846,4.349,25.742,17.152,34.304,60.046,34.304
Sweden,2015,2.2,15.19,18.2,1.52,229.63,9.43,6.29,12.58,22.01,12.58,5.052,34.881,41.793,3.49,21.654,14.444,28.887,50.542,28.887
Sweden,2016,2.16,15.46,18.28,1.33,233.061,9.42,6.28,12.55,21.97,12.55,5.034,36.031,42.604,3.1,21.954,14.636,29.249,51.203,29.249
Sweden,2017,2.12,15.54,18.45,1.18,242.142,9.41,6.27,12.54,21.95,12.54,5.133,37.629,44.675,2.857,22.786,15.182,30.365,53.15,30.365
Sweden,2018,2.11,15.52,18.49,1.25,249.15,9.39,6.26,12.53,21.92,12.53,5.257,38.668,46.068,3.114,23.395,15.597,31.218,54.614,31.218
Sweden,2019,2.27,15.75,18.67,1.06,235.886,9.34,6.23,12.45,21.79,12.45,5.355,37.152,44.04,2.5,22.032,14.696,29.368,51.399,29.368
Sweden,2020,2.24,15.31,18.55,0.67,269.002,9.48,6.32,12.64,22.13,12.64,6.026,41.184,49.9,1.802,25.501,17.001,34.002,59.53,34.002
Sweden,2021,2.46,15.55,19.28,0.61,296.689,9.32,6.21,12.42,21.74,12.42,7.299,46.135,57.202,1.81,27.651,18.424,36.849,64.5,36.849
Sweden,2022,2.8,15.28,19.05,1.37,264.454,9.23,6.15,12.3,21.53,12.3,7.405,40.409,50.378,3.623,24.409,16.264,32.528,56.937,32.528
Sweden,2023,3.16,15.28,19.45,1.37,266.256,9.11,6.07,12.15,21.26,12.15,8.414,40.684,51.787,3.648,24.256,16.162,32.35,56.606,32.35
Sweden,2024,4.12,15.28,19.45,1.37,278.137,8.97,5.98,11.96,20.93,11.96,11.459,42.499,54.098,3.81,24.949,16.633,33.265,58.214,33.265
Sweden,2025,4.12,15.28,19.45,1.37,307.647,8.97,5.98,11.96,20.93,11.96,12.675,47.009,59.837,4.215,27.596,18.397,36.795,64.391,36.795
Sweden,2026,4.12,15.28,19.45,1.37,318.415,8.97,5.98,11.96,20.93,11.96,13.119,48.654,61.932,4.362,28.562,19.041,38.082,66.644,38.082
Switzerland,1946,5.38,15.59,7.84,2.04,1.126,10.37,6.92,13.83,24.21,13.83,0.061,0.175,0.088,0.023,0.117,0.078,0.156,0.273,0.156
Switzerland,1947,5.38,15.59,7.84,2.04,1.182,10.37,6.92,13.83,24.21,13.83,0.064,0.184,0.093,0.024,0.123,0.082,0.163,0.286,0.163
Switzerland,1948,5.38,15.59,7.84,2.04,1.241,10.37,6.92,13.83,24.21,13.83,0.067,0.193,0.097,0.025,0.129,0.086,0.172,0.3,0.172
Switzerland,1949,5.38,15.59,7.84,2.04,1.303,10.37,6.92,13.83,24.21,13.83,0.07,0.203,0.102,0.027,0.135,0.09,0.18,0.315,0.18
Switzerland,1950,5.38,15.59,7.84,2.04,1.368,10.37,6.92,13.83,24.21,13.83,0.074,0.213,0.107,0.028,0.142,0.095,0.189,0.331,0.189
Switzerland,1951,5.38,15.59,7.84,2.04,1.437,10.37,6.92,13.83,24.21,13.83,0.077,0.224,0.113,0.029,0.149,0.099,0.199,0.348,0.199
Switzerland,1952,5.38,15.59,7.84,2.04,1.508,10.37,6.92,13.83,24.21,13.83,0.081,0.235,0.118,0.031,0.156,0.104,0.209,0.365,0.209
Switzerland,1953,5.38,15.59,7.84,2.04,1.584,10.37,6.92,13.83,24.21,13.83,0.085,0.247,0.124,0.032,0.164,0.11,0.219,0.383,0.219
Switzerland,1954,5.38,15.59,7.84,2.04,1.663,10.37,6.92,13.83,24.21,13.83,0.089,0.259,0.13,0.034,0.172,0.115,0.23,0.403,0.23
Switzerland,1955,5.38,15.59,7.84,2.04,1.746,10.37,6.92,13.83,24.21,13.83,0.094,0.272,0.137,0.036,0.181,0.121,0.241,0.423,0.241
Switzerland,1956,5.38,15.59,7.84,2.04,1.834,10.37,6.92,13.83,24.21,13.83,0.099,0.286,0.144,0.037,0.19,0.127,0.254,0.444,0.254
Switzerland,1957,5.38,15.59,7.84,2.04,1.925,10.37,6.92,13.83,24.21,13.83,0.104,0.3,0.151,0.039,0.2,0.133,0.266,0.466,0.266
Switzerland,1958,5.38,15.59,7.84,2.04,2.021,10.37,6.92,13.83,24.21,13.83,0.109,0.315,0.158,0.041,0.21,0.14,0.28,0.489,0.28
Switzerland,1959,5.38,15.59,7.84,2.04,2.123,10.37,6.92,13.83,24.21,13.83,0.114,0.331,0.166,0.043,0.22,0.147,0.294,0.514,0.294
Switzerland,1960,5.38,15.59,7.84,2.04,2.229,10.37,6.92,13.83,24.21,13.83,0.12,0.347,0.175,0.045,0.231,0.154,0.308,0.54,0.308
Switzerland,1961,5.38,15.59,7.84,2.04,2.507,10.37,6.92,13.83,24.21,13.83,0.135,0.391,0.197,0.051,0.26,0.173,0.347,0.607,0.347
Switzerland,1962,5.38,15.59,7.84,2.04,2.78,10.37,6.92,13.83,24.21,13.83,0.15,0.433,0.218,0.057,0.288,0.192,0.385,0.673,0.385
Switzerland,1963,5.38,15.59,7.84,2.04,3.057,10.37,6.92,13.83,24.21,13.83,0.164,0.477,0.24,0.062,0.317,0.212,0.423,0.74,0.423
Switzerland,1964,5.38,15.59,7.84,2.04,3.389,10.37,6.92,13.83,24.21,13.83,0.182,0.528,0.266,0.069,0.351,0.235,0.469,0.82,0.469
Switzerland,1965,5.38,15.59,7.84,2.04,3.592,10.37,6.92,13.83,24.21,13.83,0.193,0.56,0.282,0.073,0.372,0.249,0.497,0.87,0.497
Switzerland,1966,5.38,15.59,7.84,2.04,3.857,10.37,6.92,13.83,24.21,13.83,0.208,0.601,0.302,0.079,0.4,0.267,0.533,0.934,0.533
Switzerland,1967,5.38,15.59,7.84,2.04,4.152,10.37,6.92,13.83,24.21,13.83,0.223,0.647,0.325,0.085,0.431,0.287,0.574,1.005,0.574
Switzerland,1968,5.38,15.59,7.84,2.04,4.433,10.37,6.92,13.83,24.21,13.83,0.239,0.691,0.348,0.09,0.46,0.307,0.613,1.073,0.613
Switzerland,1969,5.38,15.59,7.84,2.04,4.804,10.37,6.92,13.83,24.21,13.83,0.258,0.749,0.377,0.098,0.498,0.332,0.664,1.163,0.664
Switzerland,1970,5.38,15.59,7.84,2.04,5.351,10.37,6.92,13.83,24.21,13.83,0.288,0.834,0.419,0.109,0.555,0.37,0.74,1.295,0.74
Switzerland,1971,5.38,15.59,7.84,2.04,6.43,10.37,6.92,13.83,24.21,13.83,0.346,1.002,0.504,0.131,0.667,0.445,0.889,1.557,0.889
Switzerland,1972,5.38,15.59,7.84,2.04,7.886,10.37,6.92,13.83,24.21,13.83,0.424,1.229,0.618,0.161,0.818,0.546,1.091,1.909,1.091
Switzerland,1973,5.38,15.59,7.84,1.85,11.833,10.4,6.93,13.87,24.27,13.87,0.637,1.845,0.928,0.219,1.231,0.82,1.641,2.872,1.641
Switzerland,1974,5.38,15.59,7.84,1.96,14.339,10.38,6.92,13.85,24.23,13.85,0.771,2.235,1.124,0.281,1.488,0.992,1.986,3.474,1.986
Switzerland,1975,5.38,15.59,7.84,2.22,19.122,10.35,6.9,13.8,24.14,13.8,1.029,2.981,1.499,0.425,1.979,1.319,2.639,4.616,2.639
Switzerland,1976,5.38,15.59,7.84,2.01,22.426,10.38,6.92,13.84,24.21,13.84,1.207,3.496,1.758,0.451,2.328,1.552,3.104,5.429,3.104
Switzerland,1977,5.38,15.59,7.84,2.64,24.306,10.28,6.86,13.71,23.99,13.71,1.308,3.789,1.906,0.642,2.499,1.667,3.332,5.831,3.332
Switzerland,1978,5.38,15.59,7.84,2.55,33.408,10.3,6.86,13.73,24.03,13.73,1.797,5.208,2.619,0.852,3.441,2.292,4.587,8.028,4.587
Switzerland,1979,5.38,15.59,7.84,2.45,37.768,10.31,6.87,13.75,24.06,13.75,2.032,5.888,2.961,0.925,3.894,2.595,5.193,9.087,5.193
Switzerland,1980,5.38,15.59,7.84,2.58,39.358,10.29,6.86,13.72,24.02,13.72,2.117,6.136,3.086,1.015,4.05,2.7,5.4,9.454,5.4
Switzerland,1981,5.38,15.59,7.84,2.93,34.618,10.24,6.83,13.65,23.89,13.65,1.862,5.397,2.714,1.014,3.545,2.364,4.725,8.27,4.725
Switzerland,1982,5.38,15.59,7.84,2.63,37.109,10.28,6.86,13.71,24.0,13.71,1.996,5.785,2.909,0.976,3.815,2.546,5.088,8.906,5.088
Switzerland,1983,5.38,15.59,7.84,2.43,37.896,10.31,6.88,13.75,24.07,13.75,2.039,5.908,2.971,0.921,3.907,2.607,5.211,9.122,5.211
Switzerland,1984,5.38,15.59,7.84,2.21,36.365,10.35,6.9,13.8,24.14,13.8,1.956,5.669,2.851,0.804,3.764,2.509,5.018,8.778,5.018
Switzerland,1985,5.38,15.52,7.84,3.53,30.031,10.16,6.77,13.55,23.71,13.55,1.616,4.661,2.354,1.06,3.051,2.033,4.069,7.12,4.069
Switzerland,1986,5.38,15.73,7.84,3.53,43.05,10.13,6.75,13.51,23.63,13.51,2.316,6.772,3.375,1.52,4.361,2.906,5.816,10.173,5.816
Switzerland,1987,5.38,15.45,7.84,3.53,53.913,10.17,6.78,13.56,23.73,13.56,2.901,8.33,4.227,1.903,5.483,3.655,7.311,12.794,7.311
Switzerland,1988,5.38,16.16,7.84,3.53,58.325,10.07,6.71,13.42,23.49,13.42,3.138,9.425,4.573,2.059,5.873,3.914,7.827,13.701,7.827
Switzerland,1989,5.34,15.82,7.84,3.53,56.313,10.12,6.75,13.5,23.62,13.5,3.007,8.909,4.415,1.988,5.699,3.801,7.602,13.301,7.602
Switzerland,1990,5.52,17.18,7.84,3.53,71.915,9.89,6.59,13.19,23.08,13.19,3.97,12.355,5.638,2.539,7.112,4.739,9.486,16.598,9.486
Switzerland,1991,5.07,17.17,7.84,3.5,78.218,9.96,6.64,13.28,23.25,13.28,3.966,13.43,6.132,2.738,7.791,5.194,10.387,18.186,10.387
Switzerland,1992,4.73,16.16,7.84,3.97,88.463,10.1,6.73,13.46,23.56,13.46,4.184,14.296,6.935,3.512,8.935,5.954,11.907,20.842,11.907
Switzerland,1993,4.09,16.16,7.84,3.67,92.283,10.24,6.82,13.65,23.89,13.65,3.774,14.913,7.235,3.387,9.45,6.294,12.597,22.046,12.597
Switzerland,1994,3.98,15.51,7.84,4.52,102.72,10.22,6.82,13.63,23.85,13.63,4.088,15.932,8.053,4.643,10.498,7.006,14.001,24.499,14.001
Switzerland,1995,4.06,15.31,7.84,4.48,119.865,10.25,6.83,13.66,23.91,13.66,4.867,18.351,9.397,5.37,12.286,8.187,16.374,28.66,16.374
Switzerland,1996,3.78,15.28,7.84,3.94,120.019,10.37,6.92,13.83,24.21,13.83,4.537,18.339,9.41,4.729,12.446,8.305,16.599,29.057,16.599
Switzerland,1997,3.6,14.55,7.84,4.04,105.305,10.5,7.0,13.99,24.49,13.99,3.791,15.322,8.256,4.254,11.057,7.371,14.732,25.789,14.732
Switzerland,1998,3.53,14.55,7.84,4.28,108.363,10.47,6.98,13.96,24.43,13.96,3.825,15.767,8.496,4.638,11.346,7.564,15.127,26.473,15.127
Switzerland,1999,3.18,14.33,7.84,4.32,110.321,10.55,7.03,14.07,24.62,14.07,3.508,15.809,8.649,4.766,11.639,7.756,15.522,27.161,15.522
Switzerland,2000,3.11,14.45,7.84,4.19,99.675,10.56,7.04,14.08,24.65,14.08,3.1,14.403,7.815,4.176,10.526,7.017,14.034,24.57,14.034
Switzerland,2001,3.05,15.26,8.7,4.17,96.8,10.32,6.88,13.76,24.09,13.76,2.952,14.772,8.422,4.037,9.99,6.66,13.32,23.319,13.32
Switzerland,2002,2.73,15.18,8.84,3.72,116.172,10.43,6.95,13.91,24.34,13.91,3.171,17.635,10.27,4.322,12.117,8.074,16.159,28.276,16.159
Switzerland,2003,2.72,16.2,9.31,3.46,128.033,10.25,6.83,13.66,23.91,13.66,3.482,20.741,11.92,4.43,13.123,8.745,17.489,30.613,17.489
Switzerland,2004,2.63,16.1,9.31,3.47,141.492,10.28,6.85,13.7,23.98,13.7,3.721,22.78,13.173,4.91,14.545,9.692,19.384,33.93,19.384
Switzerland,2005,2.57,15.7,9.39,3.88,143.721,10.27,6.85,13.69,23.96,13.69,3.694,22.564,13.495,5.576,14.76,9.845,19.675,34.436,19.675
Switzerland,2006,2.47,15.85,9.34,4.34,143.821,10.2,6.8,13.6,23.8,13.6,3.552,22.796,13.433,6.242,14.67,9.78,19.56,34.229,19.56
Switzerland,2007,2.44,15.56,9.56,3.88,154.728,10.28,6.86,13.71,24.0,13.71,3.775,24.076,14.792,6.003,15.906,10.614,21.213,37.135,21.213
Switzerland,2008,2.41,15.89,9.78,3.56,173.23,10.25,6.84,13.67,23.93,13.67,4.175,27.526,16.942,6.167,17.756,11.849,23.681,41.454,23.681
Switzerland,2009,2.31,15.52,9.97,2.98,180.77,10.38,6.92,13.84,24.23,13.84,4.176,28.055,18.023,5.387,18.764,12.509,25.019,43.801,25.019
Switzerland,2010,2.19,15.29,10.26,2.76,193.034,10.43,6.95,13.9,24.33,13.9,4.227,29.515,19.805,5.328,20.133,13.416,26.832,46.965,26.832
Switzerland,2011,2.21,15.45,10.5,2.51,229.627,10.4,6.93,13.87,24.27,13.87,5.075,35.477,24.111,5.764,23.881,15.913,31.849,55.731,31.849
Switzerland,2012,2.11,15.47,10.86,2.26,218.643,10.39,6.93,13.86,24.25,13.86,4.613,33.824,23.745,4.941,22.717,15.152,30.304,53.021,30.304
Switzerland,2013,2.19,15.09,10.56,1.95,228.588,10.53,7.02,14.04,24.57,14.04,5.006,34.494,24.139,4.457,24.07,16.047,32.094,56.164,32.094
Switzerland,2014,1.97,15.32,10.79,1.8,234.186,10.52,7.01,14.02,24.54,14.02,4.613,35.877,25.269,4.215,24.636,16.416,32.833,57.469,32.833
Switzerland,2015,2.01,15.39,10.92,1.69,228.395,10.5,7.0,14.0,24.5,14.0,4.591,35.15,24.941,3.86,23.982,15.988,31.975,55.957,31.975
Switzerland,2016,2.05,15.36,11.18,1.46,228.647,10.49,7.0,13.99,24.48,13.99,4.687,35.12,25.563,3.338,23.985,16.005,31.988,55.973,31.988
Switzerland,2017,2.05,15.46,11.32,1.23,230.746,10.49,6.99,13.99,24.48,13.99,4.73,35.673,26.12,2.838,24.205,16.129,32.281,56.487,32.281
Switzerland,2018,2.06,15.53,11.38,1.0,233.859,10.51,7.0,14.01,24.51,14.01,4.817,36.318,26.613,2.339,24.579,16.37,32.764,57.319,32.764
Switzerland,2019,2.18,15.68,11.51,0.9,234.381,10.46,6.97,13.95,24.41,13.95,5.109,36.751,26.977,2.109,24.516,16.336,32.696,57.212,32.696
Switzerland,2020,2.09,14.27,11.18,0.68,286.719,10.77,7.18,14.36,25.12,14.36,5.992,40.915,32.055,1.95,30.88,20.586,41.173,72.024,41.173
Switzerland,2021,1.96,14.61,11.95,0.58,298.127,10.64,7.09,14.18,24.82,14.18,5.843,43.556,35.626,1.729,31.721,21.137,42.274,73.995,42.274
Switzerland,2022,2.16,15.42,12.35,0.71,263.061,10.4,6.94,13.87,24.28,13.87,5.682,40.564,32.488,1.868,27.358,18.256,36.487,63.871,36.487
Switzerland,2023,2.21,15.42,11.65,0.98,288.423,10.46,6.98,13.95,24.41,13.95,6.374,44.475,33.601,2.827,30.169,20.132,40.235,70.404,40.235
Switzerland,2024,2.27,15.42,11.65,0.98,301.31,10.45,6.97,13.94,24.39,13.94,6.84,46.462,35.103,2.953,31.487,21.001,42.003,73.49,42.003
Switzerland,2025,2.27,15.42,11.65,0.98,324.178,10.45,6.97,13.94,24.39,13.94,7.359,49.988,37.767,3.177,33.877,22.595,45.19,79.067,45.19
Switzerland,2026,2.27,15.42,11.65,0.98,335.524,10.45,6.97,13.94,24.39,13.94,7.616,51.738,39.089,3.288,35.062,23.386,46.772,81.834,46.772
Thailand,1946,13.67,18.9,9.25,10.44,0.241,14.32,7.16,7.16,7.16,11.94,0.033,0.046,0.022,0.025,0.035,0.017,0.017,0.017,0.029
Thailand,1947,13.67,18.9,9.25,10.44,0.253,14.32,7.16,7.16,7.16,11.94,0.035,0.048,0.023,0.026,0.036,0.018,0.018,0.018,0.03
Thailand,1948,13.67,18.9,9.25,10.44,0.266,14.32,7.16,7.16,7.16,11.94,0.036,0.05,0.025,0.028,0.038,0.019,0.019,0.019,0.032
Thailand,1949,13.67,18.9,9.25,10.44,0.279,14.32,7.16,7.16,7.16,11.94,0.038,0.053,0.026,0.029,0.04,0.02,0.02,0.02,0.033
Thailand,1950,13.67,18.9,9.25,10.44,0.293,14.32,7.16,7.16,7.16,11.94,0.04,0.055,0.027,0.031,0.042,0.021,0.021,0.021,0.035
Thailand,1951,13.67,18.9,9.25,10.44,0.308,14.32,7.16,7.16,7.16,11.94,0.042,0.058,0.028,0.032,0.044,0.022,0.022,0.022,0.037
Thailand,1952,13.67,18.9,9.25,10.44,0.323,14.32,7.16,7.16,7.16,11.94,0.044,0.061,0.03,0.034,0.046,0.023,0.023,0.023,0.039
Thailand,1953,13.67,18.9,9.25,10.44,0.339,14.32,7.16,7.16,7.16,11.94,0.046,0.064,0.031,0.035,0.049,0.024,0.024,0.024,0.04
Thailand,1954,13.67,18.9,9.25,10.44,0.356,14.32,7.16,7.16,7.16,11.94,0.049,0.067,0.033,0.037,0.051,0.026,0.026,0.026,0.043
Thailand,1955,13.67,18.9,9.25,10.44,0.374,14.32,7.16,7.16,7.16,11.94,0.051,0.071,0.035,0.039,0.054,0.027,0.027,0.027,0.045
Thailand,1956,13.67,18.9,9.25,10.44,0.393,14.32,7.16,7.16,7.16,11.94,0.054,0.074,0.036,0.041,0.056,0.028,0.028,0.028,0.047
Thailand,1957,13.67,18.9,9.25,10.44,0.412,14.32,7.16,7.16,7.16,11.94,0.056,0.078,0.038,0.043,0.059,0.03,0.03,0.03,0.049
Thailand,1958,13.67,18.9,9.25,10.44,0.433,14.32,7.16,7.16,7.16,11.94,0.059,0.082,0.04,0.045,0.062,0.031,0.031,0.031,0.052
Thailand,1959,13.67,18.9,9.25,10.44,0.455,14.32,7.16,7.16,7.16,11.94,0.062,0.086,0.042,0.047,0.065,0.033,0.033,0.033,0.054
Thailand,1960,13.67,18.9,9.25,10.44,0.477,14.32,7.16,7.16,7.16,11.94,0.065,0.09,0.044,0.05,0.068,0.034,0.034,0.034,0.057
Thailand,1961,13.67,18.9,9.25,10.44,0.525,14.32,7.16,7.16,7.16,11.94,0.072,0.099,0.049,0.055,0.075,0.038,0.038,0.038,0.063
Thailand,1962,13.67,18.9,9.25,10.44,0.572,14.32,7.16,7.16,7.16,11.94,0.078,0.108,0.053,0.06,0.082,0.041,0.041,0.041,0.068
Thailand,1963,13.67,18.9,9.25,10.44,0.612,14.32,7.16,7.16,7.16,11.94,0.084,0.116,0.057,0.064,0.088,0.044,0.044,0.044,0.073
Thailand,1964,13.67,18.9,9.25,10.44,0.672,14.32,7.16,7.16,7.16,11.94,0.092,0.127,0.062,0.07,0.096,0.048,0.048,0.048,0.08
Thailand,1965,13.67,18.9,9.25,10.44,0.759,14.32,7.16,7.16,7.16,11.94,0.104,0.143,0.07,0.079,0.109,0.054,0.054,0.054,0.091
Thailand,1966,13.67,18.9,9.25,10.44,0.913,14.32,7.16,7.16,7.16,11.94,0.125,0.172,0.084,0.095,0.131,0.065,0.065,0.065,0.109
Thailand,1967,13.67,18.9,9.25,10.44,0.975,14.32,7.16,7.16,7.16,11.94,0.133,0.184,0.09,0.102,0.14,0.07,0.07,0.07,0.116
Thailand,1968,13.67,18.9,9.25,10.44,1.051,14.32,7.16,7.16,7.16,11.94,0.144,0.199,0.097,0.11,0.151,0.075,0.075,0.075,0.126
Thailand,1969,13.67,18.9,9.25,10.44,1.157,14.32,7.16,7.16,7.16,11.94,0.158,0.219,0.107,0.121,0.166,0.083,0.083,0.083,0.138
Thailand,1970,13.67,18.9,9.25,10.44,1.225,14.32,7.16,7.16,7.16,11.94,0.167,0.232,0.113,0.128,0.175,0.088,0.088,0.088,0.146
Thailand,1971,13.67,18.9,9.25,10.44,1.275,14.32,7.16,7.16,7.16,11.94,0.174,0.241,0.118,0.133,0.183,0.091,0.091,0.091,0.152
Thailand,1972,13.67,18.9,9.25,10.44,1.414,14.32,7.16,7.16,7.16,11.94,0.193,0.267,0.131,0.148,0.202,0.101,0.101,0.101,0.169
Thailand,1973,13.67,18.9,9.25,10.62,1.789,14.27,7.13,7.13,7.13,11.89,0.245,0.338,0.166,0.19,0.255,0.128,0.128,0.128,0.213
Thailand,1974,13.67,18.9,9.25,10.99,1.961,14.16,7.08,7.08,7.08,11.8,0.268,0.371,0.181,0.216,0.278,0.139,0.139,0.139,0.231
Thailand,1975,13.67,18.9,9.25,9.79,2.581,14.52,7.26,7.26,7.26,12.1,0.353,0.488,0.239,0.253,0.375,0.187,0.187,0.187,0.312
Thailand,1976,13.67,18.9,9.25,7.88,3.069,15.09,7.55,7.55,7.55,12.58,0.419,0.58,0.284,0.242,0.463,0.232,0.232,0.232,0.386
Thailand,1977,13.67,18.9,9.25,8.45,3.372,14.92,7.46,7.46,7.46,12.43,0.461,0.637,0.312,0.285,0.503,0.252,0.252,0.252,0.419
Thailand,1978,13.67,18.9,9.25,8.36,4.332,14.95,7.47,7.47,7.47,12.45,0.592,0.819,0.401,0.362,0.648,0.324,0.324,0.324,0.539
Thailand,1979,13.67,18.9,9.25,9.47,5.297,14.61,7.31,7.31,7.31,12.18,0.724,1.001,0.49,0.502,0.774,0.387,0.387,0.387,0.645
Thailand,1980,13.67,18.9,9.25,9.51,6.883,14.6,7.3,7.3,7.3,12.17,0.941,1.301,0.637,0.655,1.005,0.502,0.502,0.502,0.838
Thailand,1981,13.67,18.9,9.25,11.81,7.445,13.91,6.96,6.96,6.96,11.59,1.018,1.407,0.689,0.879,1.036,0.518,0.518,0.518,0.863
Thailand,1982,13.67,18.9,9.25,12.08,8.278,13.83,6.91,6.91,6.91,11.52,1.132,1.565,0.766,1.0,1.145,0.572,0.572,0.572,0.954
Thailand,1983,13.67,18.9,9.25,14.97,8.974,12.96,6.48,6.48,6.48,10.8,1.227,1.696,0.83,1.343,1.163,0.582,0.582,0.582,0.969
